"Latent_Trait_Order","Latent_Trait","Algorithm","value"
1522,-0.386314780752556,"glasgow4",0.000313971742543171
1523,-0.385464567291327,"lad",0.000190439916206437
1523,-0.385464567291327,"supplementallad",0.000266880170803309
1523,-0.385464567291327,"vf2",0.0833333333333333
1523,-0.385464567291327,"glasgow1",0.02
1523,-0.385464567291327,"glasgow2",0.0025974025974026
1523,-0.385464567291327,"glasgow3",0.00139664804469274
1523,-0.385464567291327,"glasgow4",0.000734753857457752
1524,-0.385253180586168,"lad",0.000248941996514812
1524,-0.385253180586168,"supplementallad",0.000178475816526861
1524,-0.385253180586168,"vf2",5.88928150765607e-05
1524,-0.385253180586168,"glasgow1",0.0045045045045045
1524,-0.385253180586168,"glasgow2",0.00221729490022173
1524,-0.385253180586168,"glasgow3",0.00141643059490085
1524,-0.385253180586168,"glasgow4",0.000972762645914397
1525,-0.385063092686932,"lad",0.0555555555555556
1525,-0.385063092686932,"supplementallad",0.0416666666666667
1525,-0.385063092686932,"vf2",1.78091218322025e-06
1525,-0.385063092686932,"glasgow1",0.00378787878787879
1525,-0.385063092686932,"glasgow2",0.00246305418719212
1525,-0.385063092686932,"glasgow3",0.00139664804469274
1525,-0.385063092686932,"glasgow4",0.000603500301750151
1526,-0.384607178975937,"lad",0.00465116279069767
1526,-0.384607178975937,"supplementallad",0.00448430493273543
1526,-0.384607178975937,"vf2",0.333333333333333
1526,-0.384607178975937,"glasgow1",0.333333333333333
1526,-0.384607178975937,"glasgow2",0.0625
1526,-0.384607178975937,"glasgow3",0.00132802124833997
1526,-0.384607178975937,"glasgow4",1.49345121641602e-05
1527,-0.384592374506034,"lad",0.000193685841564982
1527,-0.384592374506034,"supplementallad",0.000259000259000259
1527,-0.384592374506034,"vf2",0.0769230769230769
1527,-0.384592374506034,"glasgow1",0.0192307692307692
1527,-0.384592374506034,"glasgow2",0.00364963503649635
1527,-0.384592374506034,"glasgow3",0.00139082058414465
1527,-0.384592374506034,"glasgow4",0.000735294117647059
1528,-0.384571986682922,"lad",0.000198098256735341
1528,-0.384571986682922,"supplementallad",0.000270489586150933
1528,-0.384571986682922,"vf2",0.0769230769230769
1528,-0.384571986682922,"glasgow1",0.0196078431372549
1528,-0.384571986682922,"glasgow2",0.0036231884057971
1528,-0.384571986682922,"glasgow3",0.00139082058414465
1528,-0.384571986682922,"glasgow4",0.000734214390602056
1529,-0.384541889101293,"lad",0.00019146084625694
1529,-0.384541889101293,"supplementallad",0.000271739130434783
1529,-0.384541889101293,"vf2",0.0833333333333333
1529,-0.384541889101293,"glasgow1",0.0196078431372549
1529,-0.384541889101293,"glasgow2",0.00363636363636364
1529,-0.384541889101293,"glasgow3",0.00139082058414465
1529,-0.384541889101293,"glasgow4",0.000734753857457752
1530,-0.384319052140901,"lad",0.0833333333333333
1530,-0.384319052140901,"supplementallad",0.0384615384615385
1530,-0.384319052140901,"vf2",1.78159117470996e-06
1530,-0.384319052140901,"glasgow1",0.00529100529100529
1530,-0.384319052140901,"glasgow2",0.00246305418719212
1530,-0.384319052140901,"glasgow3",0.00139664804469274
1530,-0.384319052140901,"glasgow4",0.000603500301750151
1531,-0.384262032919716,"lad",0.00019040365575019
1531,-0.384262032919716,"supplementallad",0.000270709258256632
1531,-0.384262032919716,"vf2",0.0714285714285714
1531,-0.384262032919716,"glasgow1",0.0188679245283019
1531,-0.384262032919716,"glasgow2",0.0036231884057971
1531,-0.384262032919716,"glasgow3",0.00139275766016713
1531,-0.384262032919716,"glasgow4",0.000728862973760933
1532,-0.384242641999291,"lad",0.000185391175380052
1532,-0.384242641999291,"supplementallad",0.000271886895051658
1532,-0.384242641999291,"vf2",0.0769230769230769
1532,-0.384242641999291,"glasgow1",0.0196078431372549
1532,-0.384242641999291,"glasgow2",0.003584229390681
1532,-0.384242641999291,"glasgow3",0.00139275766016713
1532,-0.384242641999291,"glasgow4",0.000733137829912023
1533,-0.38410154264939,"lad",0.0769230769230769
1533,-0.38410154264939,"supplementallad",0.0454545454545455
1533,-0.38410154264939,"vf2",0.00240384615384615
1533,-0.38410154264939,"glasgow1",0.00314465408805031
1533,-0.38410154264939,"glasgow2",0.0024390243902439
1533,-0.38410154264939,"glasgow3",0.00139470013947001
1533,-0.38410154264939,"glasgow4",0.000599520383693046
1534,-0.384082238532063,"lad",0.000185735512630015
1534,-0.384082238532063,"supplementallad",0.000274047684297068
1534,-0.384082238532063,"vf2",0.0833333333333333
1534,-0.384082238532063,"glasgow1",0.0196078431372549
1534,-0.384082238532063,"glasgow2",0.00364963503649635
1534,-0.384082238532063,"glasgow3",0.00139275766016713
1534,-0.384082238532063,"glasgow4",0.000735835172921266
1535,-0.383833246935047,"lad",0.000187652467629949
1535,-0.383833246935047,"supplementallad",0.000256739409499358
1535,-0.383833246935047,"vf2",0.0769230769230769
1535,-0.383833246935047,"glasgow1",0.0196078431372549
1535,-0.383833246935047,"glasgow2",0.003584229390681
1535,-0.383833246935047,"glasgow3",0.00139470013947001
1535,-0.383833246935047,"glasgow4",0.000733137829912023
1536,-0.383032622776547,"lad",0.0666666666666667
1536,-0.383032622776547,"supplementallad",0.0294117647058824
1536,-0.383032622776547,"vf2",0.00242718446601942
1536,-0.383032622776547,"glasgow1",0.00552486187845304
1536,-0.383032622776547,"glasgow2",0.0025
1536,-0.383032622776547,"glasgow3",0.00139664804469274
1536,-0.383032622776547,"glasgow4",0.000584453535943892
1537,-0.382037940390308,"lad",0.0666666666666667
1537,-0.382037940390308,"supplementallad",0.0526315789473684
1537,-0.382037940390308,"vf2",0.0024330900243309
1537,-0.382037940390308,"glasgow1",0.0034965034965035
1537,-0.382037940390308,"glasgow2",0.00248756218905473
1537,-0.382037940390308,"glasgow3",0.00140252454417952
1537,-0.382037940390308,"glasgow4",0.000593119810201661
1538,-0.38155904228216,"lad",0.1
1538,-0.38155904228216,"supplementallad",0.0555555555555556
1538,-0.38155904228216,"vf2",0.0024390243902439
1538,-0.38155904228216,"glasgow1",0.00552486187845304
1538,-0.38155904228216,"glasgow2",0.00248756218905473
1538,-0.38155904228216,"glasgow3",0.00140056022408964
1538,-0.38155904228216,"glasgow4",0.000573065902578797
1539,-0.380565526073119,"lad",0.00636942675159236
1539,-0.380565526073119,"supplementallad",0.005
1539,-0.380565526073119,"vf2",0.333333333333333
1539,-0.380565526073119,"glasgow1",0.5
1539,-0.380565526073119,"glasgow2",0.05
1539,-0.380565526073119,"glasgow3",0.00134589502018843
1539,-0.380565526073119,"glasgow4",1.48969133595519e-05
1540,-0.380225747756955,"lad",0.00769230769230769
1540,-0.380225747756955,"supplementallad",0.00609756097560976
1540,-0.380225747756955,"vf2",0.5
1540,-0.380225747756955,"glasgow1",0.5
1540,-0.380225747756955,"glasgow2",0.0526315789473684
1540,-0.380225747756955,"glasgow3",0.00134408602150538
1540,-0.380225747756955,"glasgow4",1.49532710280374e-05
1541,-0.379736378023226,"lad",0.0227272727272727
1541,-0.379736378023226,"supplementallad",0.0588235294117647
1541,-0.379736378023226,"vf2",2.50218816354902e-08
1541,-0.379736378023226,"glasgow1",0.0181818181818182
1541,-0.379736378023226,"glasgow2",0.00325732899022801
1541,-0.379736378023226,"glasgow3",0.00140449438202247
1541,-0.379736378023226,"glasgow4",0.000659630606860158
1542,-0.378604282453134,"lad",0.000189214758751183
1542,-0.378604282453134,"supplementallad",0.000108003024084674
1542,-0.378604282453134,"vf2",9.9999999e-09
1542,-0.378604282453134,"glasgow1",9.9999999e-09
1542,-0.378604282453134,"glasgow2",0.0016025641025641
1542,-0.378604282453134,"glasgow3",0.00144927536231884
1542,-0.378604282453134,"glasgow4",0.00087719298245614
1543,-0.377627259333883,"lad",0.00301204819277108
1543,-0.377627259333883,"supplementallad",0.00284900284900285
1543,-0.377627259333883,"vf2",0.0238095238095238
1543,-0.377627259333883,"glasgow1",0.00609756097560976
1543,-0.377627259333883,"glasgow2",0.00303030303030303
1543,-0.377627259333883,"glasgow3",0.00142857142857143
1543,-0.377627259333883,"glasgow4",0.000529661016949153
1544,-0.376970748814943,"lad",0.0434782608695652
1544,-0.376970748814943,"supplementallad",0.0416666666666667
1544,-0.376970748814943,"vf2",9.9999999e-09
1544,-0.376970748814943,"glasgow1",0.00549450549450549
1544,-0.376970748814943,"glasgow2",0.0025062656641604
1544,-0.376970748814943,"glasgow3",0.00142045454545455
1544,-0.376970748814943,"glasgow4",0.000651890482398957
1545,-0.376940208335881,"lad",0.008
1545,-0.376940208335881,"supplementallad",0.0072992700729927
1545,-0.376940208335881,"vf2",0.5
1545,-0.376940208335881,"glasgow1",0.5
1545,-0.376940208335881,"glasgow2",0.0769230769230769
1545,-0.376940208335881,"glasgow3",0.00134589502018843
1545,-0.376940208335881,"glasgow4",1.49284925208252e-05
1546,-0.376413982002359,"lad",0.0112359550561798
1546,-0.376413982002359,"supplementallad",0.00925925925925926
1546,-0.376413982002359,"vf2",0.333333333333333
1546,-0.376413982002359,"glasgow1",0.5
1546,-0.376413982002359,"glasgow2",0.0769230769230769
1546,-0.376413982002359,"glasgow3",0.00134770889487871
1546,-0.376413982002359,"glasgow4",1.45156841967746e-05
1547,-0.376050854565166,"lad",0.00193050193050193
1547,-0.376050854565166,"supplementallad",0.0015220700152207
1547,-0.376050854565166,"vf2",0.166666666666667
1547,-0.376050854565166,"glasgow1",0.000807102502017756
1547,-0.376050854565166,"glasgow2",0.00159744408945687
1547,-0.376050854565166,"glasgow3",0.00145772594752187
1547,-0.376050854565166,"glasgow4",0.00122399020807834
1548,-0.375484933097549,"lad",0.1
1548,-0.375484933097549,"supplementallad",0.05
1548,-0.375484933097549,"vf2",0.0285714285714286
1548,-0.375484933097549,"glasgow1",0.02
1548,-0.375484933097549,"glasgow2",0.0126582278481013
1548,-0.375484933097549,"glasgow3",0.0014265335235378
1548,-0.375484933097549,"glasgow4",1.51350042378012e-05
1549,-0.375364837023121,"lad",0.166666666666667
1549,-0.375364837023121,"supplementallad",0.111111111111111
1549,-0.375364837023121,"vf2",0.125
1549,-0.375364837023121,"glasgow1",0.111111111111111
1549,-0.375364837023121,"glasgow2",0.0434782608695652
1549,-0.375364837023121,"glasgow3",0.00137362637362637
1549,-0.375364837023121,"glasgow4",1.26004888989693e-05
1550,-0.374083538329486,"lad",0.00598802395209581
1550,-0.374083538329486,"supplementallad",0.00588235294117647
1550,-0.374083538329486,"vf2",9.9999999e-09
1550,-0.374083538329486,"glasgow1",0.0769230769230769
1550,-0.374083538329486,"glasgow2",0.00555555555555556
1550,-0.374083538329486,"glasgow3",0.00140056022408964
1550,-0.374083538329486,"glasgow4",0.000640614990390775
1551,-0.373019571625048,"lad",0.000101020305081321
1551,-0.373019571625048,"supplementallad",7.74593338497289e-05
1551,-0.373019571625048,"vf2",9.9999999e-09
1551,-0.373019571625048,"glasgow1",9.9999999e-09
1551,-0.373019571625048,"glasgow2",0.000355745286374956
1551,-0.373019571625048,"glasgow3",0.0015220700152207
1551,-0.373019571625048,"glasgow4",0.00107411385606874
1552,-0.372580719340443,"lad",0.0120481927710843
1552,-0.372580719340443,"supplementallad",0.00943396226415094
1552,-0.372580719340443,"vf2",0.5
1552,-0.372580719340443,"glasgow1",0.5
1552,-0.372580719340443,"glasgow2",0.0833333333333333
1552,-0.372580719340443,"glasgow3",0.00136054421768707
1552,-0.372580719340443,"glasgow4",1.47004777655274e-05
1553,-0.372560850355311,"lad",0.2
1553,-0.372560850355311,"supplementallad",0.0714285714285714
1553,-0.372560850355311,"vf2",0.0526315789473684
1553,-0.372560850355311,"glasgow1",0.1
1553,-0.372560850355311,"glasgow2",0.0285714285714286
1553,-0.372560850355311,"glasgow3",0.00139275766016713
1553,-0.372560850355311,"glasgow4",2.14045677347546e-05
1554,-0.37252735887223,"lad",0.00314465408805031
1554,-0.37252735887223,"supplementallad",0.00819672131147541
1554,-0.37252735887223,"vf2",0.032258064516129
1554,-0.37252735887223,"glasgow1",0.0151515151515152
1554,-0.37252735887223,"glasgow2",0.00355871886120996
1554,-0.37252735887223,"glasgow3",0.0014367816091954
1554,-0.37252735887223,"glasgow4",0.000510204081632653
1555,-0.372478486039537,"lad",0.00495049504950495
1555,-0.372478486039537,"supplementallad",0.004739336492891
1555,-0.372478486039537,"vf2",0.0285714285714286
1555,-0.372478486039537,"glasgow1",0.00714285714285714
1555,-0.372478486039537,"glasgow2",0.00520833333333333
1555,-0.372478486039537,"glasgow3",0.00142857142857143
1555,-0.372478486039537,"glasgow4",0.000618811881188119
1556,-0.372217343735656,"lad",0.0125
1556,-0.372217343735656,"supplementallad",0.0104166666666667
1556,-0.372217343735656,"vf2",0.5
1556,-0.372217343735656,"glasgow1",0.5
1556,-0.372217343735656,"glasgow2",0.0909090909090909
1556,-0.372217343735656,"glasgow3",0.00135869565217391
1556,-0.372217343735656,"glasgow4",1.49666990945147e-05
1557,-0.371714579702274,"lad",0.142857142857143
1557,-0.371714579702274,"supplementallad",0.0625
1557,-0.371714579702274,"vf2",0.0166666666666667
1557,-0.371714579702274,"glasgow1",0.027027027027027
1557,-0.371714579702274,"glasgow2",0.010752688172043
1557,-0.371714579702274,"glasgow3",0.00144508670520231
1557,-0.371714579702274,"glasgow4",1.51613930287915e-05
1558,-0.371624600073872,"lad",0.00068870523415978
1558,-0.371624600073872,"supplementallad",0.000532197977647685
1558,-0.371624600073872,"vf2",0.0333333333333333
1558,-0.371624600073872,"glasgow1",0.00869565217391304
1558,-0.371624600073872,"glasgow2",0.00123304562268804
1558,-0.371624600073872,"glasgow3",0.00148809523809524
1558,-0.371624600073872,"glasgow4",0.000591016548463357
1559,-0.370460859339819,"lad",0.0099009900990099
1559,-0.370460859339819,"supplementallad",0.0169491525423729
1559,-0.370460859339819,"vf2",0.333333333333333
1559,-0.370460859339819,"glasgow1",0.5
1559,-0.370460859339819,"glasgow2",0.0909090909090909
1559,-0.370460859339819,"glasgow3",0.00136612021857923
1559,-0.370460859339819,"glasgow4",1.48725423123829e-05
1560,-0.370007258135216,"lad",0.1
1560,-0.370007258135216,"supplementallad",0.111111111111111
1560,-0.370007258135216,"vf2",0.0151515151515152
1560,-0.370007258135216,"glasgow1",0.0357142857142857
1560,-0.370007258135216,"glasgow2",0.0045662100456621
1560,-0.370007258135216,"glasgow3",0.00141442715700141
1560,-0.370007258135216,"glasgow4",0.000617665225447807
1561,-0.369619836475661,"lad",0.0151515151515152
1561,-0.369619836475661,"supplementallad",0.0116279069767442
1561,-0.369619836475661,"vf2",0.5
1561,-0.369619836475661,"glasgow1",0.5
1561,-0.369619836475661,"glasgow2",0.1
1561,-0.369619836475661,"glasgow3",0.00136612021857923
1561,-0.369619836475661,"glasgow4",1.48909239818331e-05
1562,-0.369300093132152,"lad",0.000692520775623269
1562,-0.369300093132152,"supplementallad",0.00217391304347826
1562,-0.369300093132152,"vf2",0.00212314225053079
1562,-0.369300093132152,"glasgow1",0.00145137880986938
1562,-0.369300093132152,"glasgow2",0.00099502487562189
1562,-0.369300093132152,"glasgow3",0.00150375939849624
1562,-0.369300093132152,"glasgow4",0.00136798905608755
1563,-0.368418038474101,"lad",0.0078740157480315
1563,-0.368418038474101,"supplementallad",0.00952380952380952
1563,-0.368418038474101,"vf2",0.0666666666666667
1563,-0.368418038474101,"glasgow1",0.0185185185185185
1563,-0.368418038474101,"glasgow2",0.0028169014084507
1563,-0.368418038474101,"glasgow3",0.00145560407569141
1563,-0.368418038474101,"glasgow4",0.000575705238917674
1564,-0.368092157794919,"lad",0.000704721634954193
1564,-0.368092157794919,"supplementallad",0.000516528925619835
1564,-0.368092157794919,"vf2",0.0303030303030303
1564,-0.368092157794919,"glasgow1",0.00854700854700855
1564,-0.368092157794919,"glasgow2",0.00164203612479475
1564,-0.368092157794919,"glasgow3",0.00149253731343284
1564,-0.368092157794919,"glasgow4",0.000718907260963336
1565,-0.367697674852151,"lad",0.0125
1565,-0.367697674852151,"supplementallad",0.0117647058823529
1565,-0.367697674852151,"vf2",0.5
1565,-0.367697674852151,"glasgow1",1
1565,-0.367697674852151,"glasgow2",0.0625
1565,-0.367697674852151,"glasgow3",0.00135685210312076
1565,-0.367697674852151,"glasgow4",1.46948612070359e-05
1566,-0.367410845785042,"lad",0.333333333333333
1566,-0.367410845785042,"supplementallad",0.05
1566,-0.367410845785042,"vf2",0.0126582278481013
1566,-0.367410845785042,"glasgow1",0.027027027027027
1566,-0.367410845785042,"glasgow2",0.0119047619047619
1566,-0.367410845785042,"glasgow3",0.00145985401459854
1566,-0.367410845785042,"glasgow4",1.51779615997572e-05
1567,-0.367038360333383,"lad",0.00952380952380952
1567,-0.367038360333383,"supplementallad",0.0099009900990099
1567,-0.367038360333383,"vf2",0.5
1567,-0.367038360333383,"glasgow1",1
1567,-0.367038360333383,"glasgow2",0.0588235294117647
1567,-0.367038360333383,"glasgow3",0.00136239782016349
1567,-0.367038360333383,"glasgow4",1.49799268979567e-05
1568,-0.366787523802585,"lad",0.000189250567751703
1568,-0.366787523802585,"supplementallad",0.000314861460957179
1568,-0.366787523802585,"vf2",0.0909090909090909
1568,-0.366787523802585,"glasgow1",0.0149253731343284
1568,-0.366787523802585,"glasgow2",0.00395256916996047
1568,-0.366787523802585,"glasgow3",0.00146412884333821
1568,-0.366787523802585,"glasgow4",0.00103842159916926
1569,-0.366650685228775,"lad",0.142857142857143
1569,-0.366650685228775,"supplementallad",0.0833333333333333
1569,-0.366650685228775,"vf2",0.03125
1569,-0.366650685228775,"glasgow1",0.025
1569,-0.366650685228775,"glasgow2",0.015625
1569,-0.366650685228775,"glasgow3",0.00145560407569141
1569,-0.366650685228775,"glasgow4",1.52072751604368e-05
1570,-0.366114265873071,"lad",0.1
1570,-0.366114265873071,"supplementallad",0.0526315789473684
1570,-0.366114265873071,"vf2",0.0204081632653061
1570,-0.366114265873071,"glasgow1",0.0161290322580645
1570,-0.366114265873071,"glasgow2",0.0120481927710843
1570,-0.366114265873071,"glasgow3",0.00147275405007364
1570,-0.366114265873071,"glasgow4",1.51738160630017e-05
1571,-0.366092711749738,"lad",4.88328938372888e-05
1571,-0.366092711749738,"supplementallad",3.81170192490947e-05
1571,-0.366092711749738,"vf2",3.48116688714057e-05
1571,-0.366092711749738,"glasgow1",0.000589275191514437
1571,-0.366092711749738,"glasgow2",0.00152905198776758
1571,-0.366092711749738,"glasgow3",0.00154083204930663
1571,-0.366092711749738,"glasgow4",0.0010989010989011
1572,-0.365862982717782,"lad",0.25
1572,-0.365862982717782,"supplementallad",0.0833333333333333
1572,-0.365862982717782,"vf2",0.00444444444444444
1572,-0.365862982717782,"glasgow1",0.015625
1572,-0.365862982717782,"glasgow2",0.00267379679144385
1572,-0.365862982717782,"glasgow3",0.00145348837209302
1572,-0.365862982717782,"glasgow4",0.000689655172413793
1573,-0.365835857900107,"lad",0.00495049504950495
1573,-0.365835857900107,"supplementallad",0.00359712230215827
1573,-0.365835857900107,"vf2",0.0526315789473684
1573,-0.365835857900107,"glasgow1",0.0142857142857143
1573,-0.365835857900107,"glasgow2",0.00763358778625954
1573,-0.365835857900107,"glasgow3",0.00144927536231884
1573,-0.365835857900107,"glasgow4",0.000399042298483639
1574,-0.365473402764746,"lad",0.000718907260963336
1574,-0.365473402764746,"supplementallad",0.000567214974475326
1574,-0.365473402764746,"vf2",0.0333333333333333
1574,-0.365473402764746,"glasgow1",0.00595238095238095
1574,-0.365473402764746,"glasgow2",0.00147710487444609
1574,-0.365473402764746,"glasgow3",0.00151057401812689
1574,-0.365473402764746,"glasgow4",0.000726216412490922
1575,-0.365154658572875,"lad",0.25
1575,-0.365154658572875,"supplementallad",0.0833333333333333
1575,-0.365154658572875,"vf2",0.0192307692307692
1575,-0.365154658572875,"glasgow1",0.0166666666666667
1575,-0.365154658572875,"glasgow2",0.0121951219512195
1575,-0.365154658572875,"glasgow3",0.00147275405007364
1575,-0.365154658572875,"glasgow4",1.47427392009435e-05
1576,-0.364717359898416,"lad",0.0123456790123457
1576,-0.364717359898416,"supplementallad",0.00869565217391304
1576,-0.364717359898416,"vf2",0.5
1576,-0.364717359898416,"glasgow1",1
1576,-0.364717359898416,"glasgow2",0.0909090909090909
1576,-0.364717359898416,"glasgow3",0.00135869565217391
1576,-0.364717359898416,"glasgow4",1.48636998721722e-05
1577,-0.364451663819991,"lad",0.00151285930408472
1577,-0.364451663819991,"supplementallad",0.00116959064327485
1577,-0.364451663819991,"vf2",0.0384615384615385
1577,-0.364451663819991,"glasgow1",0.0133333333333333
1577,-0.364451663819991,"glasgow2",0.00421940928270042
1577,-0.364451663819991,"glasgow3",0.00147275405007364
1577,-0.364451663819991,"glasgow4",0.000669344042838019
1578,-0.364423712506135,"lad",0.333333333333333
1578,-0.364423712506135,"supplementallad",0.0454545454545455
1578,-0.364423712506135,"vf2",0.0166666666666667
1578,-0.364423712506135,"glasgow1",0.0277777777777778
1578,-0.364423712506135,"glasgow2",0.0121951219512195
1578,-0.364423712506135,"glasgow3",0.00147275405007364
1578,-0.364423712506135,"glasgow4",1.51678320617634e-05
1579,-0.364344523345769,"lad",0.1
1579,-0.364344523345769,"supplementallad",0.0909090909090909
1579,-0.364344523345769,"vf2",0.02
1579,-0.364344523345769,"glasgow1",0.0277777777777778
1579,-0.364344523345769,"glasgow2",0.0121951219512195
1579,-0.364344523345769,"glasgow3",0.00147492625368732
1579,-0.364344523345769,"glasgow4",1.47769420596102e-05
1580,-0.364182452770903,"lad",0.166666666666667
1580,-0.364182452770903,"supplementallad",0.142857142857143
1580,-0.364182452770903,"vf2",0.125
1580,-0.364182452770903,"glasgow1",0.142857142857143
1580,-0.364182452770903,"glasgow2",0.0454545454545455
1580,-0.364182452770903,"glasgow3",0.00141843971631206
1580,-0.364182452770903,"glasgow4",1.27005092904225e-05
1581,-0.364012027727919,"lad",0.0277777777777778
1581,-0.364012027727919,"supplementallad",0.0208333333333333
1581,-0.364012027727919,"vf2",0.5
1581,-0.364012027727919,"glasgow1",1
1581,-0.364012027727919,"glasgow2",0.0769230769230769
1581,-0.364012027727919,"glasgow3",0.00136239782016349
1581,-0.364012027727919,"glasgow4",1.49093511450382e-05
1582,-0.363772054846196,"lad",0.0011441647597254
1582,-0.363772054846196,"supplementallad",0.00121065375302663
1582,-0.363772054846196,"vf2",0.000263019463440295
1582,-0.363772054846196,"glasgow1",0.00598802395209581
1582,-0.363772054846196,"glasgow2",0.00265957446808511
1582,-0.363772054846196,"glasgow3",0.00149925037481259
1582,-0.363772054846196,"glasgow4",0.000809061488673139
1583,-0.363277233409389,"lad",3.52137474470033e-05
1583,-0.363277233409389,"supplementallad",2.77523381344878e-05
1583,-0.363277233409389,"vf2",2.73351010031982e-05
1583,-0.363277233409389,"glasgow1",0.000544959128065395
1583,-0.363277233409389,"glasgow2",0.00144300144300144
1583,-0.363277233409389,"glasgow3",0.00155763239875389
1583,-0.363277233409389,"glasgow4",0.00120772946859903
1584,-0.362804508441588,"lad",0.0181818181818182
1584,-0.362804508441588,"supplementallad",0.0166666666666667
1584,-0.362804508441588,"vf2",0.5
1584,-0.362804508441588,"glasgow1",1
1584,-0.362804508441588,"glasgow2",0.0909090909090909
1584,-0.362804508441588,"glasgow3",0.00136425648021828
1584,-0.362804508441588,"glasgow4",1.46905436970222e-05
1585,-0.362519384143665,"lad",0.0123456790123457
1585,-0.362519384143665,"supplementallad",0.00775193798449612
1585,-0.362519384143665,"vf2",0.000524383848977452
1585,-0.362519384143665,"glasgow1",0.0116279069767442
1585,-0.362519384143665,"glasgow2",0.0022075055187638
1585,-0.362519384143665,"glasgow3",0.00148809523809524
1585,-0.362519384143665,"glasgow4",0.00106951871657754
1586,-0.362502846390652,"lad",0.0263157894736842
1586,-0.362502846390652,"supplementallad",0.0232558139534884
1586,-0.362502846390652,"vf2",0.5
1586,-0.362502846390652,"glasgow1",1
1586,-0.362502846390652,"glasgow2",0.0833333333333333
1586,-0.362502846390652,"glasgow3",0.00136612021857923
1586,-0.362502846390652,"glasgow4",1.4973646382367e-05
1587,-0.362393851198366,"lad",0.333333333333333
1587,-0.362393851198366,"supplementallad",0.125
1587,-0.362393851198366,"vf2",0.166666666666667
1587,-0.362393851198366,"glasgow1",0.125
1587,-0.362393851198366,"glasgow2",0.05
1587,-0.362393851198366,"glasgow3",0.00142247510668563
1587,-0.362393851198366,"glasgow4",1.26951885235496e-05
1588,-0.36210493265399,"lad",0.0454545454545455
1588,-0.36210493265399,"supplementallad",0.0384615384615385
1588,-0.36210493265399,"vf2",0.5
1588,-0.36210493265399,"glasgow1",1
1588,-0.36210493265399,"glasgow2",0.0714285714285714
1588,-0.36210493265399,"glasgow3",0.00136986301369863
1588,-0.36210493265399,"glasgow4",1.49280468143548e-05
1589,-0.361741019892776,"lad",0.111111111111111
1589,-0.361741019892776,"supplementallad",0.0588235294117647
1589,-0.361741019892776,"vf2",0.333333333333333
1589,-0.361741019892776,"glasgow1",1
1589,-0.361741019892776,"glasgow2",0.0769230769230769
1589,-0.361741019892776,"glasgow3",0.00136612021857923
1589,-0.361741019892776,"glasgow4",1.49543891132047e-05
1590,-0.361727199047499,"lad",0.5
1590,-0.361727199047499,"supplementallad",0.0833333333333333
1590,-0.361727199047499,"vf2",0.0909090909090909
1590,-0.361727199047499,"glasgow1",0.111111111111111
1590,-0.361727199047499,"glasgow2",0.0416666666666667
1590,-0.361727199047499,"glasgow3",0.00143266475644699
1590,-0.361727199047499,"glasgow4",1.26308875724697e-05
1591,-0.361601993458918,"lad",0.125
1591,-0.361601993458918,"supplementallad",0.0714285714285714
1591,-0.361601993458918,"vf2",0.5
1591,-0.361601993458918,"glasgow1",1
1591,-0.361601993458918,"glasgow2",0.1
1591,-0.361601993458918,"glasgow3",0.00135685210312076
1591,-0.361601993458918,"glasgow4",1.4957968109612e-05
1592,-0.361538371782695,"lad",0.0185185185185185
1592,-0.361538371782695,"supplementallad",0.0178571428571429
1592,-0.361538371782695,"vf2",0.5
1592,-0.361538371782695,"glasgow1",1
1592,-0.361538371782695,"glasgow2",0.1
1592,-0.361538371782695,"glasgow3",0.00136612021857923
1592,-0.361538371782695,"glasgow4",1.49680432277088e-05
1593,-0.361423936428079,"lad",0.0344827586206897
1593,-0.361423936428079,"supplementallad",0.0256410256410256
1593,-0.361423936428079,"vf2",0.5
1593,-0.361423936428079,"glasgow1",1
1593,-0.361423936428079,"glasgow2",0.0833333333333333
1593,-0.361423936428079,"glasgow3",0.00136986301369863
1593,-0.361423936428079,"glasgow4",1.49351813131011e-05
1594,-0.359964727457096,"lad",0.25
1594,-0.359964727457096,"supplementallad",0.1
1594,-0.359964727457096,"vf2",0.111111111111111
1594,-0.359964727457096,"glasgow1",0.2
1594,-0.359964727457096,"glasgow2",0.0588235294117647
1594,-0.359964727457096,"glasgow3",0.00142450142450142
1594,-0.359964727457096,"glasgow4",1.41061629826071e-05
1595,-0.359470795809138,"lad",0.000956022944550669
1595,-0.359470795809138,"supplementallad",0.00128369704749679
1595,-0.359470795809138,"vf2",0.00377358490566038
1595,-0.359470795809138,"glasgow1",0.00735294117647059
1595,-0.359470795809138,"glasgow2",0.00268817204301075
1595,-0.359470795809138,"glasgow3",0.00151515151515152
1595,-0.359470795809138,"glasgow4",0.000815660685154976
1596,-0.359338522893638,"lad",0.0833333333333333
1596,-0.359338522893638,"supplementallad",0.0714285714285714
1596,-0.359338522893638,"vf2",0.5
1596,-0.359338522893638,"glasgow1",1
1596,-0.359338522893638,"glasgow2",0.111111111111111
1596,-0.359338522893638,"glasgow3",0.00136425648021828
1596,-0.359338522893638,"glasgow4",1.49561783972959e-05
1597,-0.359223762961375,"lad",0.000729394602479942
1597,-0.359223762961375,"supplementallad",0.000564652738565782
1597,-0.359223762961375,"vf2",0.0344827586206897
1597,-0.359223762961375,"glasgow1",0.00869565217391304
1597,-0.359223762961375,"glasgow2",0.00166666666666667
